357.129,439.924
219.304,253.072
146.697,305.16
153.832,489.424
179.35,257.901
346.64,312.79
275.978,245.598
151.047,476.474
328.556,109.005
152.61,507.437
150.495,490.21
340.583,439.806
226.142,252.159
145.593,292.821
153.832,489.424
179.35,257.901
346.64,312.79
275.978,245.598
151.047,476.474
328.556,109.005
152.61,507.437
150.495,490.21
340.583,439.806
226.142,252.159
145.593,292.821
153.832,489.424
179.35,257.901
346.64,312.79
275.978,245.598
151.047,476.474
328.556,109.005
152.61,507.437
150.495,490.21
340.583,439.806
226.142,252.159
145.593,292.821
153.832,489.424
179.35,257.901
346.64,312.79
275.978,245.598
151.047,476.474
328.556,109.005
152.61,507.437
150.495,490.21
340.583,439.806
226.142,252.159
145.593,292.821
153.832,489.424
179.35,257.901
346.64,312.79
275.978,245.598
151.047,476.474
328.556,109.005
152.61,507.437
150.495,490.21
340.583,439.806
226.142,252.159
145.593,292.821
153.832,489.424
179.35,257.901
346.64,312.79
275.978,245.598
151.047,476.474
328.556,109.005
152.61,507.437
150.495,490.21
340.583,439.806
226.142,252.159
145.593,292.821
153.832,489.424
179.35,257.901
346.64,312.79
275.978,245.598
151.047,476.474
328.556,109.005
152.61,507.437
150.495,490.21
340.583,439.806
226.142,252.159
145.593,292.821
153.832,489.424
179.35,257.901
346.64,312.79
275.978,245.598
151.047,476.474
328.556,109.005
152.61,507.437
150.495,490.21
340.583,439.806
226.142,252.159
145.593,292.821
153.832,489.424
179.35,257.901
346.64,312.79
275.978,245.598
151.047,476.474
328.556,109.005
152.61,507.437
150.495,490.21
340.583,439.806
226.142,252.159
145.593,292.821
153.832,489.424
179.35,257.901
346.64,312.79
275.978,245.598
151.047,476.474
328.556,109.005
152.61,507.437
150.495,490.21
340.583,439.806
226.142,252.159
145.593,292.821
153.651,493.92
186.038,257.165
345.006,293.537
280.985,244.943
151.416,467.301
329.702,121.611
149.972,506.33
150.822,482.089
324.197,439.68
149.909,341.046
230.417,251.588
144.737,283.261
153.651,493.92
186.038,257.165
345.006,293.537
280.985,244.943
151.416,467.301
329.702,121.611
149.972,506.33
150.822,482.089
324.197,439.68
149.909,341.046
230.417,251.588
144.737,283.261
153.651,493.92
186.038,257.165
345.006,293.537
280.985,244.943
151.416,467.301
329.702,121.611
149.972,506.33
150.822,482.089
324.197,439.68
149.909,341.046
230.417,251.588
144.737,283.261
153.651,493.92
186.038,257.165
345.006,293.537
280.985,244.943
151.416,467.301
329.702,121.611
149.972,506.33
150.822,482.089
324.197,439.68
149.909,341.046
230.417,251.588
144.737,283.261
153.651,493.92
186.038,257.165
345.006,293.537
280.985,244.943
151.416,467.301
329.702,121.611
149.972,506.33
150.822,482.089
324.197,439.68
149.909,341.046
230.417,251.588
144.737,283.261
153.651,493.92
186.038,257.165
345.006,293.537
280.985,244.943
151.416,467.301
329.702,121.611
149.972,506.33
150.822,482.089
324.197,439.68
149.909,341.046
230.417,251.588
144.737,283.261
153.651,493.92
186.038,257.165
345.006,293.537
280.985,244.943
151.416,467.301
329.702,121.611
149.972,506.33
150.822,482.089
324.197,439.68
149.909,341.046
230.417,251.588
144.737,283.261
153.651,493.92
186.038,257.165
345.006,293.537
280.985,244.943
151.416,467.301
329.702,121.611
149.972,506.33
150.822,482.089
324.197,439.68
149.909,341.046
230.417,251.588
144.737,283.261
153.651,493.92
186.038,257.165
345.006,293.537
280.985,244.943
151.416,467.301
329.702,121.611
149.972,506.33
150.822,482.089
324.197,439.68
149.909,341.046
230.417,251.588
144.737,283.261
153.651,493.92
186.038,257.165
345.006,293.537
280.985,244.943
151.416,467.301
329.702,121.611
149.972,506.33
150.822,482.089
324.197,439.68
149.909,341.046
230.417,251.588
144.737,283.261
153.471,498.397
191.844,256.527
343.68,277.922
287.942,244.034
151.864,456.17
415.899,274.701
331.016,136.059
152.999,501.99
151.221,472.153
311.283,439.581
149.631,337.941
235.069,250.967
144.144,276.634
153.471,498.397
191.844,256.527
343.68,277.922
287.942,244.034
151.864,456.17
415.899,274.701
331.016,136.059
152.999,501.99
151.221,472.153
311.283,439.581
149.631,337.941
235.069,250.967
144.144,276.634
153.471,498.397
191.844,256.527
343.68,277.922
287.942,244.034
151.864,456.17
415.899,274.701
331.016,136.059
152.999,501.99
151.221,472.153
311.283,439.581
149.631,337.941
235.069,250.967
144.144,276.634
153.471,498.397
191.844,256.527
343.68,277.922
287.942,244.034
151.864,456.17
415.899,274.701
331.016,136.059
152.999,501.99
151.221,472.153
311.283,439.581
149.631,337.941
235.069,250.967
144.144,276.634
153.471,498.397
191.844,256.527
343.68,277.922
287.942,244.034
151.864,456.17
415.899,274.701
331.016,136.059
152.999,501.99
151.221,472.153
311.283,439.581
149.631,337.941
235.069,250.967
144.144,276.634
153.471,498.397
191.844,256.527
343.68,277.922
287.942,244.034
151.864,456.17
415.899,274.701
331.016,136.059
152.999,501.99
151.221,472.153
311.283,439.581
149.631,337.941
235.069,250.967
144.144,276.634
153.471,498.397
191.844,256.527
343.68,277.922
287.942,244.034
151.864,456.17
415.899,274.701
331.016,136.059
152.999,501.99
151.221,472.153
311.283,439.581
149.631,337.941
235.069,250.967
144.144,276.634
153.471,498.397
191.844,256.527
343.68,277.922
287.942,244.034
151.864,456.17
415.899,274.701
331.016,136.059
152.999,501.99
151.221,472.153
311.283,439.581
149.631,337.941
235.069,250.967
144.144,276.634
153.471,498.397
191.844,256.527
343.68,277.922
287.942,244.034
151.864,456.17
415.899,274.701
331.016,136.059
152.999,501.99
151.221,472.153
311.283,439.581
149.631,337.941
235.069,250.967
144.144,276.634
153.471,498.397
191.844,256.527
343.68,277.922
287.942,244.034
151.864,456.17
415.899,274.701
331.016,136.059
152.999,501.99
151.221,472.153
311.283,439.581
149.631,337.941
235.069,250.967
144.144,276.634
150.24,496.55
195.775,256.094
149.992,341.969
342.646,265.741
296.998,242.85
152.265,446.185
413.33,274.507
332.505,152.433
160.801,501.494
151.613,462.408
301.659,439.507
149.168,332.765
241.869,250.068
143.774,272.507
150.24,496.55
195.775,256.094
149.992,341.969
342.646,265.741
296.998,242.85
152.265,446.185
413.33,274.507
332.505,152.433
160.801,501.494
151.613,462.408
301.659,439.507
149.168,332.765
241.869,250.068
143.774,272.507
150.24,496.55
195.775,256.094
149.992,341.969
342.646,265.741
296.998,242.85
152.265,446.185
413.33,274.507
332.505,152.433
160.801,501.494
151.613,462.408
301.659,439.507
149.168,332.765
241.869,250.068
143.774,272.507
150.24,496.55
195.775,256.094
149.992,341.969
342.646,265.741
296.998,242.85
152.265,446.185
413.33,274.507
332.505,152.433
160.801,501.494
151.613,462.408
301.659,439.507
149.168,332.765
241.869,250.068
143.774,272.507
150.24,496.55
195.775,256.094
149.992,341.969
342.646,265.741
296.998,242.85
152.265,446.185
413.33,274.507
332.505,152.433
160.801,501.494
151.613,462.408
301.659,439.507
149.168,332.765
241.869,250.068
143.774,272.507
150.24,496.55
195.775,256.094
149.992,341.969
342.646,265.741
296.998,242.85
152.265,446.185
413.33,274.507
332.505,152.433
160.801,501.494
151.613,462.408
301.659,439.507
149.168,332.765
241.869,250.068
143.774,272.507
150.24,496.55
195.775,256.094
149.992,341.969
342.646,265.741
296.998,242.85
152.265,446.185
413.33,274.507
332.505,152.433
160.801,501.494
151.613,462.408
301.659,439.507
149.168,332.765
241.869,250.068
143.774,272.507
150.24,496.55
195.775,256.094
149.992,341.969
342.646,265.741
296.998,242.85
152.265,446.185
413.33,274.507
332.505,152.433
160.801,501.494
151.613,462.408
301.659,439.507
149.168,332.765
241.869,250.068
143.774,272.507
150.24,496.55
195.775,256.094
149.992,341.969
342.646,265.741
296.998,242.85
152.265,446.185
413.33,274.507
332.505,152.433
160.801,501.494
151.613,462.408
301.659,439.507
149.168,332.765
241.869,250.068
143.774,272.507
150.24,496.55
195.775,256.094
149.992,341.969
342.646,265.741
296.998,242.85
152.265,446.185
413.33,274.507
332.505,152.433
160.801,501.494
151.613,462.408
301.659,439.507
149.168,332.765
241.869,250.068
143.774,272.507
150.587,487.924
201.499,255.428
149.822,340.074
341.885,256.787
307.952,241.418
152.546,439.205
412.633,269.078
334.18,170.848
170.568,501.344
151.921,454.747
294.986,439.456
148.518,325.5
250.131,248.996
143.395,267.54
150.587,487.924
201.499,255.428
149.822,340.074
341.885,256.787
307.952,241.418
152.546,439.205
412.633,269.078
334.18,170.848
170.568,501.344
151.921,454.747
294.986,439.456
148.518,325.5
250.131,248.996
143.395,267.54
150.587,487.924
201.499,255.428
149.822,340.074
341.885,256.787
307.952,241.418
152.546,439.205
412.633,269.078
334.18,170.848
170.568,501.344
151.921,454.747
294.986,439.456
148.518,325.5
250.131,248.996
150.587,487.924
201.499,255.428
149.822,340.074
341.885,256.787
307.952,241.418
152.546,439.205
412.633,269.078
334.18,170.848
170.568,501.344
151.921,454.747
294.986,439.456
148.518,325.5
250.131,248.996
143.395,267.54
150.587,487.924
201.499,255.428
149.822,340.074
341.885,256.787
307.952,241.418
152.546,439.205
412.633,269.078
334.18,170.848
170.568,501.344
151.921,454.747
294.986,439.456
148.518,325.5
250.131,248.996
143.395,267.54
150.587,487.924
201.499,255.428
149.822,340.074
341.885,256.787
307.952,241.418
152.546,439.205
412.633,269.078
334.18,170.848
170.568,501.344
151.921,454.747
294.986,439.456
148.518,325.5
250.131,248.996
143.395,267.54
150.587,487.924
201.499,255.428
149.822,340.074
341.885,256.787
307.952,241.418
152.546,439.205
412.633,269.078
334.18,170.848
170.568,501.344
151.921,454.747
294.986,439.456
148.518,325.5
250.131,248.996
143.395,267.54
150.587,487.924
201.499,255.428
149.822,340.074
341.885,256.787
307.952,241.418
152.546,439.205
412.633,269.078
334.18,170.848
170.568,501.344
151.921,454.747
294.986,439.456
148.518,325.5
250.131,248.996
143.395,267.54
150.587,487.924
201.499,255.428
149.822,340.074
341.885,256.787
307.952,241.418
152.546,439.205
412.633,269.078
334.18,170.848
170.568,501.344
151.921,454.747
294.986,439.456
148.518,325.5
250.131,248.996
143.395,267.54
150.587,487.924
201.499,255.428
149.822,340.074
341.885,256.787
307.952,241.418
152.546,439.205
412.633,269.078
334.18,170.848
170.568,501.344
151.921,454.747
294.986,439.456
148.518,325.5
250.131,248.996
143.395,267.54
151.012,477.363
209.237,254.417
149.48,336.251
341.37,250.716
320.933,239.721
152.723,434.796
412.075,261.624
149.887,514.959
335.831,189.002
182.216,501.165
152.158,448.861
290.794,439.491
147.695,316.314
256.299,248.196
145.92,261.728
151.012,477.363
209.237,254.417
149.48,336.251
341.37,250.716
320.933,239.721
152.723,434.796
412.075,261.624
149.887,514.959
335.831,189.002
182.216,501.165
152.158,448.861
290.794,439.491
147.695,316.314
256.299,248.196
145.92,261.728
151.012,477.363
209.237,254.417
149.48,336.251
341.37,250.716
320.933,239.721
152.723,434.796
412.075,261.624
149.887,514.959
335.831,189.002
182.216,501.165
152.158,448.861
290.794,439.491
147.695,316.314
256.299,248.196
145.92,261.728
151.012,477.363
209.237,254.417
149.48,336.251
341.37,250.716
320.933,239.721
152.723,434.796
412.075,261.624
149.887,514.959
335.831,189.002
182.216,501.165
152.158,448.861
290.794,439.491
147.695,316.314
256.299,248.196
145.92,261.728
151.012,477.363
209.237,254.417
149.48,336.251
341.37,250.716
320.933,239.721
152.723,434.796
412.075,261.624
149.887,514.959
335.831,189.002
182.216,501.165
152.158,448.861
290.794,439.491
147.695,316.314
256.299,248.196
145.92,261.728
151.012,477.363
209.237,254.417
149.48,336.251
341.37,250.716
320.933,239.721
152.723,434.796
412.075,261.624
149.887,514.959
335.831,189.002
182.216,501.165
152.158,448.861
290.794,439.491
147.695,316.314
256.299,248.196
145.92,261.728
151.012,477.363
209.237,254.417
149.48,336.251
341.37,250.716
320.933,239.721
152.723,434.796
412.075,261.624
149.887,514.959
335.831,189.002
182.216,501.165
152.158,448.861
290.794,439.491
147.695,316.314
256.299,248.196
145.92,261.728
151.012,477.363
209.237,254.417
149.48,336.251
341.37,250.716
320.933,239.721
152.723,434.796
412.075,261.624
149.887,514.959
335.831,189.002
182.216,501.165
152.158,448.861
290.794,439.491
147.695,316.314
256.299,248.196
145.92,261.728
151.012,477.363
209.237,254.417
149.48,336.251
341.37,250.716
320.933,239.721
152.723,434.796
412.075,261.624
149.887,514.959
335.831,189.002
182.216,501.165
152.158,448.861
290.794,439.491
147.695,316.314
256.299,248.196
145.92,261.728
151.012,477.363
209.237,254.417
149.48,336.251
341.37,250.716
320.933,239.721
152.723,434.796
412.075,261.624
149.887,514.959
335.831,189.002
182.216,501.165
152.158,448.861
290.794,439.491
147.695,316.314
256.299,248.196
145.92,261.728
151.422,467.166
160.134,349.888
412.241,263.84
218.461,253.185
148.958,330.414
341.034,246.761
335.88,237.767
153.082,430.088
411.374,252.268
149.917,511.788
337.159,203.612
194.059,500.99
152.371,443.55
285.767,439.607
146.692,305.109
260.324,247.656
152.464,260.948
151.422,467.166
160.134,349.888
412.241,263.84
218.461,253.185
148.958,330.414
341.034,246.761
335.88,237.767
153.082,430.088
411.374,252.268
149.917,511.788
337.159,203.612
194.059,500.99
152.371,443.55
285.767,439.607
146.692,305.109
260.324,247.656
152.464,260.948
151.422,467.166
160.134,349.888
412.241,263.84
218.461,253.185
148.958,330.414
341.034,246.761
335.88,237.767
153.082,430.088
411.374,252.268
149.917,511.788
337.159,203.612
194.059,500.99
152.371,443.55
285.767,439.607
146.692,305.109
260.324,247.656
152.464,260.948
151.422,467.166
160.134,349.888
412.241,263.84
218.461,253.185
148.958,330.414
341.034,246.761
335.88,237.767
153.082,430.088
411.374,252.268
149.917,511.788
337.159,203.612
194.059,500.99
152.371,443.55
285.767,439.607
146.692,305.109
260.324,247.656
152.464,260.948
151.422,467.166
160.134,349.888
412.241,263.84
218.461,253.185
148.958,330.414
341.034,246.761
335.88,237.767
153.082,430.088
411.374,252.268
149.917,511.788
337.159,203.612
194.059,500.99
152.371,443.55
285.767,439.607
146.692,305.109
260.324,247.656
152.464,260.948
151.422,467.166
160.134,349.888
412.241,263.84
218.461,253.185
148.958,330.414
341.034,246.761
335.88,237.767
153.082,430.088
411.374,252.268
149.917,511.788
337.159,203.612
194.059,500.99
152.371,443.55
285.767,439.607
146.692,305.109
260.324,247.656
152.464,260.948
151.422,467.166
160.134,349.888
412.241,263.84
218.461,253.185
148.958,330.414
341.034,246.761
335.88,237.767
153.082,430.088
411.374,252.268
149.917,511.788
337.159,203.612
194.059,500.99
152.371,443.55
285.767,439.607
146.692,305.109
260.324,247.656
152.464,260.948
151.422,467.166
160.134,349.888
412.241,263.84
218.461,253.185
148.958,330.414
341.034,246.761
335.88,237.767
153.082,430.088
411.374,252.268
149.917,511.788
337.159,203.612
194.059,500.99
152.371,443.55
285.767,439.607
146.692,305.109
260.324,247.656
152.464,260.948
151.422,467.166
160.134,349.888
412.241,263.84
218.461,253.185
148.958,330.414
341.034,246.761
335.88,237.767
153.082,430.088
411.374,252.268
149.917,511.788
337.159,203.612
194.059,500.99
152.371,443.55
285.767,439.607
146.692,305.109
260.324,247.656
152.464,260.948
151.422,467.166
160.134,349.888
412.241,263.84
218.461,253.185
148.958,330.414
341.034,246.761
335.88,237.767
153.082,430.088
411.374,252.268
149.917,511.788
337.159,203.612
194.059,500.99
152.371,443.55
285.767,439.607
146.692,305.109
260.324,247.656
152.464,260.948
151.79,458.011
163.29,349.779
412.087,261.784
225.58,252.234
148.255,322.563
339.86,241.487
352.63,235.798
156.092,432.951
410.519,240.862
149.956,507.832
338.18,214.84
422.323,303.945
202.754,500.871
152.606,437.71
278.497,439.688
145.591,292.806
264.015,251.001
156.554,260.46
151.79,458.011
163.29,349.779
412.087,261.784
225.58,252.234
148.255,322.563
339.86,241.487
352.63,235.798
156.092,432.951
410.519,240.862
149.956,507.832
338.18,214.84
422.323,303.945
202.754,500.871
152.606,437.71
278.497,439.688
145.591,292.806
264.015,251.001
156.554,260.46
151.79,458.011
163.29,349.779
412.087,261.784
225.58,252.234
148.255,322.563
339.86,241.487
352.63,235.798
156.092,432.951
410.519,240.862
149.956,507.832
338.18,214.84
422.323,303.945
202.754,500.871
152.606,437.71
278.497,439.688
145.591,292.806
264.015,251.001
156.554,260.46
151.79,458.011
163.29,349.779
412.087,261.784
225.58,252.234
148.255,322.563
339.86,241.487
352.63,235.798
156.092,432.951
410.519,240.862
149.956,507.832
338.18,214.84
422.323,303.945
202.754,500.871
152.606,437.71
278.497,439.688
145.591,292.806
264.015,251.001
156.554,260.46
151.79,458.011
163.29,349.779
412.087,261.784
225.58,252.234
148.255,322.563
339.86,241.487
352.63,235.798
156.092,432.951
410.519,240.862
149.956,507.832
338.18,214.84
422.323,303.945
202.754,500.871
152.606,437.71
278.497,439.688
145.591,292.806
264.015,251.001
156.554,260.46
151.79,458.011
163.29,349.779
412.087,261.784
225.58,252.234
148.255,322.563
339.86,241.487
352.63,235.798
156.092,432.951
410.519,240.862
149.956,507.832
338.18,214.84
422.323,303.945
202.754,500.871
152.606,437.71
278.497,439.688
145.591,292.806
264.015,251.001
156.554,260.46
151.79,458.011
163.29,349.779
412.087,261.784
225.58,252.234
148.255,322.563
339.86,241.487
352.63,235.798
156.092,432.951
410.519,240.862
149.956,507.832
338.18,214.84
422.323,303.945
202.754,500.871
152.606,437.71
278.497,439.688
145.591,292.806
264.015,251.001
156.554,260.46
151.79,458.011
163.29,349.779
412.087,261.784
225.58,252.234
148.255,322.563
339.86,241.487
352.63,235.798
156.092,432.951
410.519,240.862
149.956,507.832
338.18,214.84
422.323,303.945
202.754,500.871
152.606,437.71
278.497,439.688
145.591,292.806
264.015,251.001
156.554,260.46
151.79,458.011
163.29,349.779
412.087,261.784
225.58,252.234
148.255,322.563
339.86,241.487
352.63,235.798
156.092,432.951
410.519,240.862
149.956,507.832
338.18,214.84
422.323,303.945
202.754,500.871
152.606,437.71
278.497,439.688
145.591,292.806
264.015,251.001
156.554,260.46
151.79,458.011
163.29,349.779
412.087,261.784
225.58,252.234
148.255,322.563
339.86,241.487
352.63,235.798
156.092,432.951
410.519,240.862
149.956,507.832
338.18,214.84
422.323,303.945
202.754,500.871
152.606,437.71
278.497,439.688
145.591,292.806
264.015,251.001
156.554,260.46
152.082,450.755
168.445,349.602
153.163,517.657
411.786,257.768
230.107,251.629
147.379,312.782
332.506,241.534
368.822,233.968
155.747,441.794
403.413,233.378
151.206,502.719
338.915,222.913
422.605,307.123
152.768,433.685
269.143,439.679
144.736,283.247
265.033,258.518
161.496,259.877
152.082,450.755
168.445,349.602
153.163,517.657
411.786,257.768
230.107,251.629
147.379,312.782
332.506,241.534
368.822,233.968
155.747,441.794
403.413,233.378
151.206,502.719
338.915,222.913
422.605,307.123
208.609,500.791
152.768,433.685
269.143,439.679
144.736,283.247
265.033,258.518
161.496,259.877
152.082,450.755
168.445,349.602
153.163,517.657
411.786,257.768
230.107,251.629
147.379,312.782
332.506,241.534
368.822,233.968
155.747,441.794
403.413,233.378
151.206,502.719
338.915,222.913
422.605,307.123
208.609,500.791
152.768,433.685
269.143,439.679
144.736,283.247
265.033,258.518
161.496,259.877
